Restaurant ID,Restaurant Name,Has Table booking,Has Online delivery,Is delivering now,Price range,aggregateID,Aggregate rating,Votes,Address,Cuisines,Longitude,Latitude
4762,Wai Yu Mun Ching,No,Yes,No,2,4,3.5,112,"5, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","Chinese, Thai",77.09319044,28.47567184
311736,Baskin Robbins,No,No,No,1,1,0,3,"Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",Ice Cream,77.0930171,28.4757632
311116,KFC,No,Yes,No,2,2,2.2,73,"MS-44, Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","American, Fast Food, Burger",77.09351432,28.47650794
3483,Burmese Kitchen Plus,No,No,No,2,3,3.4,65,"DLF Phase 1, Gurgaon","Burmese, Chinese, Thai",77.1002873,28.4778552
18308025,Drinks Come True,No,No,No,1,3,3.1,9,"B-5/8, Near Qutab Plaza, DLF Phase 1, Gurgaon","Beverages, Juices",77.0993882,28.4693415
307272,Eat All Nite,No,Yes,No,2,3,3.2,184,"H Block, DLF Phase 1, Gurgaon","North Indian, Chinese, Fast Food",77.0935886,28.4726847
18025115,Frontier,No,No,No,1,3,2.9,4,"D-89, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",Bakery,77.0997478,28.4660588
18454285,GenY Cuisines,No,No,No,1,3,3,4,"A-55/2, Near DLF Mega Mall, DLF Phase 1, Gurgaon","Chinese, Mexican, Fast Food, Continental",77.0922847,28.4733215
1687,K Raga's,No,No,No,2,3,2.9,5,"A-55/12, Behind DT Mega Mall, DLF Phase 1, Gurgaon","North Indian, Mughlai",77.0923747,28.4733301
308605,Kangri,No,No,No,2,3,3.4,84,"A Block, DLF Phase 1, Gurgaon",Kashmiri,77.07935278,28.46121389
18422652,Makhmali Kebabs,No,No,No,2,3,3.2,10,"Arjun Marg Market, DLF Phase 1, Gurgaon",Mughlai,77.0992983,28.4661053
18131568,Masala Ville,No,No,No,2,3,3.2,15,"DLF Phase 1, Gurgaon","North Indian, Mughlai",77.0984902,28.471636
18034048,Night Food Xprs,No,No,No,2,3,3.1,12,"DLF Phase 1, Gurgaon","Chinese, North Indian",77.0993882,28.4693415
18138457,Roti Boti,No,No,No,2,3,2.9,35,"Pillar No. 12, Opposite Sikanderpur Rapid Metro Station,DLF Phase 1 Road","North Indian, Mughlai, Fast Food",77.092856,28.481301
313272,Sama Chicken Biryani,No,No,No,1,3,2.9,4,"2020, Main Road, Near Union Bank, Saraswati Vihar, DLF Phase 1, Gurgaon","Biryani, North Indian",77.0948286,28.48187686
9778,Subway,No,Yes,No,2,3,2.8,54,"D-144, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","American, Fast Food, Salad, Healthy Food",77.0997478,28.4657898
312523,The Rolling Pin Bakery,No,No,No,2,3,3.1,10,"C-9/9-D, DLF Phase 1, Gurgaon",Bakery,77.0983092,28.4679828
18424575,Weird Time Food,No,Yes,No,2,3,3.1,7,"DLF Phase 1, Gurgaon","Continental, Fast Food",77.074163,28.477689
18204463,Twigly,No,Yes,No,2,6,4.6,395,"H Block, DLF Phase 1, Gurgaon","Continental, Italian, Pizza, Asian",77.0923421,28.4803156
307627,Asian Haus,No,Yes,No,3,4,3.9,360,"16/6, H Block, DLF Phase 1, Gurgaon","Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",77.1003687,28.4778418
301302,Beyond Breads,No,Yes,No,1,4,3.8,326,"Behind DT Mega Mall, DLF Phase 1, Gurgaon","Bakery, Desserts",77.0922847,28.4733215
312995,Biryani By Kilo,No,Yes,No,2,4,3.9,403,"H-16/6, Ground Floor, DLF Phase 1, Gurgaon","Biryani, Mughlai",77.1002873,28.4780345
308577,Captain Grub,No,Yes,No,3,4,3.8,447,"DLF Phase 1, Gurgaon","American, Fast Food",77.0997478,28.4660588
313376,Pita Pit,No,Yes,No,2,4,3.5,56,"DLF Phase 1, Gurgaon","Healthy Food, Salad",77.1002873,28.4778552
312536,Rawleaf,No,Yes,No,2,4,3.6,38,"DLF Phase 1, Gurgaon","Healthy Food, Salad",77.0957016,28.4694359
310385,Sushi Haus,No,Yes,No,3,4,3.8,124,"16/6, H Block, DLF Phase 1, Gurgaon","Japanese, Sushi",77.1003772,28.4778638
18464003,Eggzellent,No,Yes,No,1,1,0,1,"Plot H-16/6, DLF Phase 1, Gurgaon",Fast Food,77.10031841,28.47773187
18349915,High On Tea,No,No,No,1,1,0,3,"3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","Cafe, Tea",77.09313076,28.47580623
18299228,Sona Bridge Hotel,No,No,No,1,1,0,2,"F-9/14, DLF Phase 1, Gurgaon",Chinese,77.1,28.47
18034074,Yo! Dimsum,No,No,No,1,1,0,1,"Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Fast Food, Chinese",77.0988037,28.4661923
311080,Angrezee Choupal,No,Yes,No,2,4,3.8,299,"N Block, DLF Phase 2, Gurgaon","North Indian, Chinese, Italian",77.0860801,28.4827659
18462603,Ashoka Snacks Corner,No,No,No,1,1,0,0,"Opposite 15 Dakshin Marg, DLF Phase 2, Gurgaon","Street Food, Chinese, North Indian",77.0860056,28.4828445
18481295,Chefoncalls,No,No,No,1,1,0,0,"N4/19, N-Block, DLF Phase 2, Gurgaon",North Indian,0,0
18472765,Corp Kitchen,No,No,No,2,1,0,0,"J 10/7, DLF Phase 2, Gurgaon","North Indian, Chinese, Continental",77.08986362,28.48211622
18499452,Good Food,No,No,No,1,1,0,0,"DLF Phase 2, Gurgaon",Healthy Food,0,0
18500652,Mahek By Greenz,No,No,No,1,1,0,0,"A 201, Belvedere Towers, DLF Phase 2, Gurgaon",North Indian,0,0
18361580,Pao King,No,No,No,1,1,0,0,"K-13/3, DLF Phase 2, Gurgaon",Street Food,77.0826144,28.4840963
18417487,Prabhat Fast Food Corner,No,No,No,1,1,0,1,"Opposite Plot 14, Sector 18, Near DLF Phase 2, Gurgaon","Chinese, North Indian",77.0843715,28.490311
18462605,Shama Chicken Corner,No,No,No,1,1,0,0,"K-7/41A, DLF Phase 2, Gurgaon",Mughlai,77.0860801,28.4823177
18462609,Unique Food Hut,No,No,No,2,1,0,0,"M 9, DLF Phase 2, Gurgaon","Fast Food, North Indian, Beverages",77.082573,28.4904966
3565,A 1 - Snacks and food corner,No,Yes,No,1,3,2.5,16,"Shop 2, U-73, DLF Phase 3, Gurgaon","North Indian, Chinese, Fast Food",77.0942076,28.4899921
18367364,Anandum,No,No,No,1,3,3.2,13,"S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon",South Indian,77.1034343,28.486136
1028,Apni Rasoi,No,Yes,No,1,3,3,160,"U 1/52-53, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0936335,28.4912907
308673,Banke Bihari Bhojanalay,No,No,No,1,3,2.6,36,"U-8/26, DLF Phase 3, Gurgaon","Mithai, Street Food, North Indian",77.0935436,28.4934335
18383473,Biryani 365,No,Yes,No,2,3,3.2,17,"U/15/27, DLF Phase 3, Gurgaon",Mughlai,77.0957016,28.4948958
18444416,Bro's Kitchenette,No,No,No,1,3,3.3,11,"67/53/54, DLF Phase 3, Gurgaon","Fast Food, Street Food, Beverages",77.09530905,28.48826511
18161609,Cafe Coffee Day,No,No,No,1,3,3.1,9,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon",Cafe,77.09327124,28.49457813
611,Cafe Coffee Day,No,No,No,1,3,3.2,26,"IBP Petrol Pump, Nathupur, DLF Phase 3, Gurgaon",Cafe,77.09158514,28.49034965
18322677,Cafe Du Rendezvous,No,Yes,No,1,3,3.2,21,"Shop 12 & 13, U-25/31A, Pink Town House Road, Opposite Shemrock School, DLF Phase 3, Gurgaon","Cafe, Street Food",77.0998522,28.4947415
18204847,Cake 24x7,No,Yes,Yes,2,3,3.3,25,"S-27/9, Shop 5, DLF Phase 3, Gurgaon",Bakery,77.1038389,28.4874747
308044,Cake On Wheels,No,Yes,No,1,3,2.8,18,"S-27/9, The Village Super Mart, Opposite Pullman Hotel, DLF Phase 3, Gurgaon","Bakery, Desserts, Fast Food",77.1047829,28.4874309
18294819,Cake Point,No,Yes,Yes,2,3,2.9,7,"U-1/29, DLF Phase 3, Gurgaon","Bakery, Desserts",77.0939033,28.4902409
309697,Cake Point,No,Yes,No,2,3,3,35,"S-27/9 H, DLF Phase 3, Gurgaon","Bakery, Desserts",77.1038389,28.487654
18444353,Cakes Degree,No,Yes,No,1,3,3.4,18,"U 44/31-1, DLF Phase 3, Gurgaon",Bakery,77.094263,28.4923373
304185,Chateau Garlic,No,No,No,2,3,3,14,"DLF Phase 3, Gurgaon","North Indian, Chinese",77.10263249,28.48750366
18383489,Chennai Express,No,No,No,1,3,3.2,15,"1st Floor, Near Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon","South Indian, North Indian",77.0939932,28.4931181
312022,Crust N Cakes,No,Yes,No,2,3,3.4,18,"DLF Phase 3, Gurgaon",Bakery,77.0922847,28.4911611
18425765,Dabba Meat,No,Yes,No,2,3,3.4,29,"U Block 1/16, DLF Phase 3, Gurgaon",North Indian,77.0930322,28.4906544
2827,Deepak Rasoi,No,No,No,1,3,2.7,22,"U-54/21, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0951644,28.4897671
18223957,Foodaucity - Bum Bum Bholey Ke Chole Bhature,No,No,No,1,3,3.3,14,"Near Rapid Metro, DLF Phase 3, Gurgaon",Street Food,77.0937234,28.4938093
18492107,Foodies Nation,No,No,No,1,3,3.4,19,"U-10/25, DLF phase 3, Gurgaon, Haryana-122001, DLF Phase 3, Gurgaon","Chinese, North Indian",0,0
300074,Goli Vada Pav No. 1,No,Yes,No,1,3,3.1,83,"Near U Block, Rapid Metro Station, DLF Phase 3, Gurgaon",Street Food,77.0934537,28.4935145
305096,Grandma's Kitchen,No,Yes,Yes,1,3,2.5,20,"16/26, U Block, DLF Phase 3, Gurgaon","North Indian, South Indian",77.0936335,28.49147
18336206,Gurgaon Hights,No,Yes,No,1,3,2.5,19,"E-04, EWS Complex, Belverde Palace, Main U 16 Road, DLF Phase 3, Gurgaon",North Indian,77.093679,28.4917895
303094,Idliss,No,Yes,No,1,3,3.4,359,"U-10/1, DLF Phase 3, Gurgaon","South Indian, North Indian, Chinese",77.0949823,28.4933028
306858,Indian Home Food,No,Yes,No,2,3,2.6,51,"U-2/42, Opposite Central Bank ATM, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0934537,28.4911838
312562,Jetha Lal Ka Dhabha,No,Yes,No,1,3,3.1,53,"Road 9, U-9/50, DLF Phase 3, Gurgaon","North Indian, Chinese",77.09503077,28.49332817
307935,Kusum Rolls,No,Yes,No,1,3,3.1,71,"U-1/9, DLF Phase 3, Gurgaon","Fast Food, Chinese",77.092692,28.4907443
302184,Megha Vaishno Dhaba,No,No,No,1,3,3.1,33,"U-21/1, Road 15, Near Mother Dairy, DLF Phase 3, Gurgaon",North Indian,77.0952332,28.4949836
1694,Nikhil Food Point,No,No,No,1,3,2.7,19,"U-69/3, DLF Phase 3, Gurgaon","Chinese, North Indian",77.0947642,28.4899703
309541,Plan B,Yes,No,No,3,3,3.4,132,"Opposite City Court, Near Rapid Metro Station, DLF Phase 3, Gurgaon","North Indian, Chinese, Continental",77.0962564,28.4846488
18161587,Punjabi Zaika,No,Yes,No,2,3,3.2,74,"Shop 2, Nathupur Road, Opposite Crossroad Complex, DLF Phase 3, Gurgaon","North Indian, Mughlai, Chinese",77.1048728,28.4872602
18258475,Rasoi,No,No,No,2,3,3,6,"Shop 11, Nathupur Road, DLF Phase 3, Gurgaon","North Indian, Chinese",77.1046906,28.487522
313209,Roll's Royce,No,Yes,No,1,3,3.2,42,"U-9/28, DLF Phase 3, Gurgaon","Fast Food, North Indian",77.0938134,28.4934594
302229,Shree Bikaner Misthan Bhandar,No,Yes,No,1,3,3.1,29,"U-5/50, Road 16, DLF Phase 3, Gurgaon","Street Food, Mithai",77.0941281,28.4921002
18441196,Smokey Pan,No,No,No,1,3,3.2,14,"Shop U1/48 ,DLF Phase 3, Gurgaon","North Indian, Greek, Mughlai",77.0945327,28.4899428
18398610,Surprise O Meal,No,Yes,No,2,3,3.4,35,"T-20/18, DLF Phase 3, Gurgaon","Continental, North Indian, Chinese",77.0935436,28.4911924
18237322,Tandoor on The Way,No,Yes,No,1,3,3.2,45,"U-8/45, Near Rapid Metro Station, DLF Phase 3, Gurgaon",Fast Food,77.0935436,28.4931646
309696,Tawa N Tandoor,No,Yes,No,2,3,2.7,51,"U-16/10 DLF Phase 3, Gurgaon","North Indian, Mughlai, Chinese",77.0944877,28.4928519
18357544,The Paradise Biryani,No,Yes,No,2,3,2.9,22,"Pink Town House Market, DLF Phase 3, Gurgaon","Biryani, North Indian",77.0994974,28.4942093
18431563,The Royal,No,No,No,2,3,3.3,15,"1st Floor, Rapid Metro Station, DLF Phase 3, Gurgaon","Fast Food, Beverages",77.0934087,28.4936446
18337747,Theka Desi Khaana,No,Yes,No,1,3,3,12,"Shop U-16/64, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0948924,28.4932941
18258477,Tobasco Kitchen,No,Yes,No,2,3,3.2,38,"U-9/1, DLF Phase 3, Gurgaon","Fast Food, Pizza",77.0946676,28.4930484
18396189,Tpot,No,No,No,1,3,3.2,15,"Rapid Metro Phase 3, DLF Phase 3, Gurgaon","Fast Food, Beverages",77.0935436,28.4934335
6915,Uncle's Cafe,No,No,No,1,3,2.7,23,"75, Behind RBS, DLF Phase 3, Gurgaon","North Indian, Biryani, Fast Food, Chinese",77.094263,28.4900962
18233576,Welcome Cafeteria,No,Yes,No,2,3,3.3,23,"U-8/36, DLF Phase 3, Gurgaon","North Indian, Mughlai",77.0940363,28.4931115
18256890,Yo Yo China Town,No,Yes,No,1,3,2.8,31,"S 31A/1, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon","Chinese, North Indian, South Indian",77.093805,28.49330872
18384115,Caterspoint,No,Yes,No,2,6,4.9,223,"S-27/11, DLF Phase 3, Gurgaon","Mexican, American, Healthy Food",77.1039737,28.4872636
18352208,Bake-a-boo,No,Yes,No,1,4,3.7,55,"U 55, DLF Phase 3, Gurgaon",Bakery,77.09623341,28.49025712
4171,Burger Hut,No,Yes,No,1,4,3.6,319,"U-6/50, Near Yashwant Department Store, DLF Phase 3, Gurgaon","Burger, Fast Food, Chinese",77.094263,28.4923373
18238279,China Gatherings,No,Yes,No,2,4,3.5,46,"U-75/52, Near RBS Building, DLF Phase 3, Gurgaon","Chinese, Thai",77.0939033,28.4902409
18286517,Crazy Bhukkhad,No,Yes,No,1,4,3.9,54,"U-80, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0924646,28.4896545
575,Deez Biryani & Kebabs,No,Yes,No,2,4,3.7,371,"S-27/17, Nathupura, DLF Phase 3, Gurgaon","Biryani, North Indian, Mughlai",77.103659,28.4878161
18280305,Fomads,No,No,No,1,4,3.6,26,"U-25/27, Ground Floor, DLF Phase 3, Gurgaon","North Indian, Chinese",77.0943525,28.4922725
18359286,Happy Beings,No,Yes,No,2,4,3.5,66,"50/21, U Block, DLF Phase 3, Gurgaon","North Indian, Mughlai, Chinese",77.094627,28.490666
18450609,InstaDozza,No,Yes,No,1,4,3.5,28,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",South Indian,77.0935436,28.4934335
18237324,Mom's Kitchen,No,Yes,No,1,4,3.5,27,"U-9/26, DLF Phase 3, Gurgaon",North Indian,77.0938134,28.4937283
18461214,The Baker's Bar ... Bakery & Cafe,No,No,No,1,4,3.6,29,"16/8, U Block, DLF Phase 3, Gurgaon","Italian, Lebanese, Fast Food, Bakery",77.09333796,28.49088743
18294226,Veg Ex,No,Yes,No,2,4,3.8,45,"DLF Phase 3, Gurgaon",North Indian,77.1036643,28.4879232
18383513,Volt - By Plan B,Yes,No,No,3,4,3.5,19,"Moulsari Road, Near Moulsari Arcade, DLF Phase 3, Gurgaon","Mediterranean, Mughlai, Thai, North Indian, Chinese",77.1021761,28.4957118
18372311,ZASTY,No,Yes,No,2,4,3.5,52,"DLF Phase 3, Gurgaon","Continental, North Indian, Asian",77.094031,28.492698
4172,Aahar,No,Yes,No,1,2,2,60,"U-6/50, DLF Phase 3, Gurgaon","North Indian, South Indian, Chinese",77.0943256,28.492384
310525,Chicken Bytes,No,Yes,No,2,2,2.1,34,"Shop 4, U-6/50, DLF Phase 3, Gurgaon","North Indian, Mughlai, Chinese",77.094263,28.4923373
300054,Flying Cakes,No,Yes,No,1,2,2.2,136,"Shop 3, U-6/50, DLF Phase 3, Gurgaon",Bakery,77.0943529,28.4924355
301278,Punjabi Tadka,No,No,No,2,2,2.2,43,"U-16/24, DLF Phase 3, Gurgaon",North Indian,77.0937234,28.4914786
18451182,Coldpress Company,No,Yes,No,2,5,4,34,"U79/12 DLF Phase 3, Gurgaon","Healthy Food, Juices, Salad, Italian, Continental",77.09321138,28.489834
18384142,Crudo Juicery,No,Yes,No,1,5,4.3,33,"DLF Phase 3, Gurgaon","Beverages, Salad, Beverages",77.1049154,28.4871499
18241498,First Eat,No,No,No,1,5,4,162,"DLF Phase 3, Gurgaon","Healthy Food, North Indian, Continental",77.094173,28.4904461
18265384,Zoe,No,Yes,No,2,5,4.3,217,"T-24, Cyber Green, DLF Phase 3, Gurgaon","Juices, Beverages, Healthy Food",77.08978873,28.49488428
311494,Dabba Meat,No,Yes,Yes,2,3,3.1,195,"Opposite Hamilton Court, Galleria Road, DLF Phase 4, Gurgaon",North Indian,77.087429,28.4681035
7078,Kashmiri Kitchen,Yes,Yes,No,3,3,3.4,210,"Near IFFCO Chowk Metro Station, Opposite Metro Pillar 141, DLF Phase 4, Gurgaon",Kashmiri,77.0715115,28.4739245
307185,Rumi's Kitchen,No,Yes,No,2,3,3.4,165,"DLF Phase 4, Gurgaon","Biryani, Lucknowi, North Indian",77.0858383,28.4700182
18371404,Baking Bad,No,Yes,No,3,4,3.7,98,"DLF Phase 4, Gurgaon","Italian, Pizza",77.0813069,28.4666333
18281982,Bamboo Boat,No,Yes,No,2,4,3.8,115,"Behind Supermart 2, DLF Phase 4, Gurgaon","Japanese, Tibetan, Vietnamese, Korean",77.0888382,28.4614757
311725,Big Jack's,No,Yes,No,2,4,3.5,129,"DLF Phase 4, Gurgaon","Continental, Burger, American",77.08591864,28.46970311
18365994,Kebab Gali,No,Yes,No,2,4,3.9,164,"A 226 & 227, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon","North Indian, Mughlai, Biryani",77.0872491,28.4626173
18254524,Lucknow Mail,No,Yes,No,2,4,3.8,86,"Shop 4, Plot 1126, DLF Phase 4, Gurgaon","Awadhi, North Indian, Mughlai",77.0857654,28.4700505
18070480,Monster's Cafe,No,Yes,Yes,3,4,3.5,269,"Opposite DLF Galleria Market, DLF Phase 4, Gurgaon","Continental, North Indian, Chinese",77.08598737,28.46978122
312261,Monty's Chicken Wings,No,Yes,No,2,4,3.9,124,"E-5, Supermart 2, DLF Phase 4, Gurgaon",Fast Food,77.0881933,28.461408
18433890,My Country Platter,No,Yes,No,2,4,3.8,61,"Near Supermart 2, DLF Phase 4, Gurgaon","Asian, Chinese, North Indian",77.0887329,28.4614598
18138434,SARA World Cuisine,No,Yes,No,2,4,3.9,90,"D-10, Supermart 2, DLF Phase 4, Gurgaon","Italian, Fast Food",77.0880584,28.4616192
303100,Wah! Amritsar,No,Yes,No,2,4,3.6,213,"E-21, Supermart 2, DLF Phase 4, Gurgaon","North Indian, Mughlai",77.0879685,28.4617002
18025125,World In A Box,No,Yes,No,2,4,3.6,461,"DLF Phase 4, Gurgaon","Healthy Food, European, Continental, Salad",77.0966008,28.4834181
18425140,Bun Intended,No,Yes,No,2,5,4.2,93,"DLF Phase 4, Gurgaon","Burger, American, Fast Food",77.08301514,28.46624793
18241497,Cafe Gatherings,No,Yes,No,2,5,4.4,161,"B-133, Supermart 1, DLF Phase 4, Gurgaon","Cafe, Continental",77.0875226,28.4622589
18153541,Cafe Soul Garden,Yes,Yes,No,3,5,4.1,255,"Next to Supermart 2, DLF Phase 4, Gurgaon","Cafe, Continental, Italian, Pizza",77.0888677,28.4616072
18339049,Food O Gram,No,Yes,No,2,5,4,88,"DLF Phase 4, Gurgaon","North Indian, Mughlai",77.0859584,28.4699579
18232093,Happy Hakka,No,Yes,No,2,5,4.1,134,"Super Mart 2, DLF Phase 4, Gurgaon","Chinese, Asian, Thai",77.0880135,28.46157
18361762,Kaiser,No,Yes,No,2,5,4.1,152,"Super Mart 2, DLF Phase 4, Gurgaon","North Indian, Mughlai",77.088706,28.46147
18025098,Pizza Central,No,Yes,No,2,5,4.1,151,"B-210, DLF Super Mart 1, DLF Phase 4, Gurgaon","Fast Food, Italian, Pizza",77.087295,28.4623501
18337913,Tasty Fare,No,Yes,No,2,3,3.4,42,"DLF Phase 5, Gurgaon","American, Fast Food",77.0957635,28.4486392
18138446,Burger Point,No,Yes,No,1,4,3.6,39,"Shop 4, Near Genpact, DLF Phase 5, Gurgaon","Burger, Fast Food",77.0978116,28.4495295
18383447,Drifters Cafe,No,Yes,No,1,4,3.9,40,"Club 5, Club Drive, DLF Phase 5, Gurgaon","Chinese, Thai, Asian",77.0951664,28.4477214
18381262,Oh! Fudge,No,Yes,No,1,4,3.8,93,"DLF Phase 5, Gurgaon","Bakery, Desserts",77.0957435,28.4486422
18349894,Anjlika,No,No,No,1,3,3.1,7,"LG-3, DLF South Point Mall, Golf Course Road, Gurgaon","Bakery, Desserts, Fast Food",77.0992983,28.447904
304552,IZU,Yes,Yes,No,3,3,3.4,129,"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Japanese, Sushi",77.0990285,28.4481471
4618,Sugar & Spice - Le Marche,No,No,No,2,3,2.9,107,"DLF South Point Mall, Golf Course Road, Gurgaon","Bakery, Fast Food",77.0994781,28.4476522
307366,Bizibean,No,No,No,2,4,3.6,59,"GK-1, Upper Basement, DLF South Point Mall, Golf Course Road, Gurgaon",Cafe,77.0992084,28.4480747
18366026,ChandChini,Yes,No,No,2,4,3.8,40,"101 & 101B, 1st Floor, DLF South Mall, Golf Course Road, Gurgaon","North Indian, Mithai, Chinese, Street Food",77.09939003,28.4478212
9895,Coffee & Chai Co.,Yes,Yes,No,3,4,3.6,296,"UG-8, DLF South Point Mall, Golf Course Road, Gurgaon","Italian, Mexican, Cafe",77.0992156,28.4480264
18453035,Greek Food & Beyond,Yes,No,No,3,4,3.6,27,"314, 3rd Floor, South Point Mall, Golf Course Road, Gurgaon","Greek, Mediterranean",77.0990488,28.4479922
302455,Mediumwelldone,Yes,Yes,No,3,4,3.5,259,"LG-34, DLF South Point Mall, Golf Course Road, Gurgaon","American, European, North Indian",77.0994781,28.4476522
308248,Sonya Bakery Cafe,No,No,No,1,4,3.5,34,"B-202, 2nd Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Bakery, Desserts, Beverages",77.0991634,28.4482945
313047,Soul & Spice Co.,Yes,Yes,No,3,4,3.8,120,"UG-7, DLF South Point Mall, Golf Course Road, Gurgaon","North Indian, Street Food, Beverages",77.0991184,28.448066
8241,7 Degrees Brauhaus,Yes,No,No,4,5,4.2,1193,"310 & 311, 3rd Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Continental, North Indian, European, Finger Food",77.0992983,28.448173
18341926,Cafe Amaretto,Yes,Yes,No,3,5,4.1,147,"Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Cafe, Italian, European, Bakery",77.0991184,28.4481557
308023,Sibang Bakery,No,Yes,No,2,5,4.1,227,"108, 1st Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Bakery, Desserts, Beverages",77.0993432,28.4472358
311486,The Hangout by 1861,Yes,Yes,No,3,5,4,192,"2, Lower Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","Continental, American, Italian",77.0993882,28.4477333
18138430,The Mad Teapot/The Wishing Chair,Yes,No,No,3,5,4.4,83,"Lower Ground Floor , DLF South Point Mall, Golf Course Road, Gurgaon","Cafe, Italian, Bakery",77.0994781,28.4476522
18361778,Ninkasi Imperial Brews & Cookery,Yes,No,No,4,5,4.2,77,"201-204, 2nd Floor, DLF Star Mall, Sector 30, Gurgaon","North Indian, Asian, European",77.0526236,28.4616176
9742,Zaffran,No,Yes,No,3,5,4.1,229,"LG-001, DLF Star Mall, NH-8, Sector 30, Gurgaon","North Indian, Mughlai",77.0525451,28.4616552
7518,Spiritual Bar & Lounge-DoubleTree by Hilton,Yes,No,No,4,3,3.4,52,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon","Pizza, Italian",77.104693,28.4221468
7516,The Food Store - DoubleTree by Hilton,Yes,No,No,4,4,3.6,58,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon","European, Italian",77.104693,28.4221468
3586,Barista,No,Yes,No,2,3,3.3,25,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon",Cafe,77.0808644,28.4788581
313264,Burger King,No,Yes,No,2,3,3.4,452,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon","Burger, Fast Food",77.0807295,28.4792485
311805,Club Mojo,Yes,No,No,4,3,2.6,35,"CS-211, Level 2, DT City Centre Mall, MG Road, Gurgaon","North Indian, Chinese",77.0808194,28.4788089
308897,KFC,No,Yes,No,2,3,2.6,134,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon","American, Fast Food, Burger",77.0808644,28.479127
2825,Not Just Paranthas,Yes,Yes,No,3,3,2.7,426,"2nd Floor, DT City Centre Mall, MG Road, Gurgaon",North Indian,77.0808644,28.4788581
9674,Shree Rathnam,No,Yes,No,2,3,2.9,108,"212, DT City Centre Mall, MG Road, Gurgaon","South Indian, North Indian, Chinese",77.0806845,28.4787511
18276997,Mogli's Coffee,No,No,No,1,4,3.8,35,"Shop 219, 2nd Floor, DLF City Center Mall, MG Road, Gurgaon",Cafe,77.08076142,28.47907544
18336180,Pind Balluchi,No,Yes,No,2,3,2.6,26,"DT Mega Mall, 3rd Floor, DLF Phase 1, Gurgaon","North Indian, Mughlai",77.0931234,28.4757509
311061,Sip n Bite,No,Yes,No,2,3,3.2,38,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","North Indian, Chinese, Continental",77.09314417,28.47571545
18312471,Abar Khabo,No,Yes,No,2,4,3.6,86,"3rd Floor, K4, DT Mega Mall, DLF Phase 1, Gurgaon",Bengali,77.09307712,28.47579915
18378048,Moti Mahal Delux,Yes,Yes,No,3,4,3.6,29,"LG 24, DLF Mega Mall, Golf Course Road, DLF Phase 1, Gurgaon",North Indian,77.093094,28.476268
18462584,The Lost Mughal,No,Yes,No,2,4,3.8,43,"DT Mega Mall, Golf Course Road, A Block, Sector 53, DLF Phase 1, Gurgaon","North Indian, Mughlai, Biryani",77.09335204,28.47565209
5019,Fortune Deli - Fortune Select Excalibur,No,No,No,3,4,3.6,42,"Fortune Select Excalibur, Sohna Road, Gurgaon",Bakery,77.0411995,28.4164952
4719,India on my Plate - Fortune Select Excalibur,Yes,No,No,4,5,4,111,"Fortune Select Excalibur, Sohna Road, Gurgaon","North Indian, Mughlai",77.0411995,28.4164952
305400,Orchid - Fortune Select Global,Yes,No,No,4,3,2.6,20,"Fortune Select Global, Global Arcade, MG Road, Gurgaon","North Indian, Chinese, Continental",77.1031649,28.4818475
309141,Hungry Buffoons,No,No,No,1,3,2.7,24,"Basement Parking, Level 1, Global Foyer Mall, Golf Course Road, Gurgaon","North Indian, Italian, Mexican",77.0950645,28.460459
302880,Karim's,Yes,Yes,No,3,3,2.8,261,"GF-4, Global Foyer Mall, Sector 43, Gurgaon","Mughlai, North Indian",77.0948924,28.4603029
